id,date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,notes,team,goals,shots_total,shots_on_target,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_clean_sheets,gk_psxg,gk_psxg_net,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
170,2022-10-02,15:00 ,Ligue 1,Matchweek 9,Sun,Home,W,4,2,Montpellier,,,43,,Brecht Dejaegere,4-3-3,Jérémie Pignard,b53830d8,,Toulouse,4,12,6,50.0,0.33,0.67,,,0,0,,,,,,5,2,3,60.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,13,7,1,,,0,,,,
171,2022-08-07,15:00 ,Ligue 1,Matchweek 1,Sun,Away,L,2,3,Montpellier,1.8,1.1,47,"12,003",Florian Tardieu,3-4-3,Pierre Gaillouste,e3e9b9b5,,Troyes,2,15,9,60.0,0.07,0.11,18.9,0.0,1,1,1.8,1.0,0.07,0.2,0.0,6,3,3,50.0,0,2.1,-0.9,0,0,0,0,9.0,20.0,45.0,28.0,6.0,46.4,41.5,9.0,77.8,63.1,6.0,1.0,16.7,1.0,14.4,312.0,388.0,80.4,6613.0,2777.0,118.0,134.0,88.1,135.0,162.0,83.3,55.0,85.0,64.7,1,0.5,11.0,21.0,7.0,5.0,30.0,338.0,50.0,15.0,0.0,25.0,17.0,13,6.0,5.0,0.0,1.0,253.0,51.0,84.0,116.0,223.0,13.0,16.0,10.0,0.0,7.0,9.0,6.0,26.0,18.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,7,10.0,2.0,0.0,3.0,15.0,20.0,12.0,82.0,27.0,32.9,34.0,36.0,12.0,15.0,6.0,0.0,9.0,23,,9.0,0.0,492.0,63.0,189.0,239.0,94.0,17.0,445.0,10.0,17.0,58.8,10.0,0.0,335.0,1601.0,861.0,39.0,10.0,3.0,7.0,13.0,328.0,312.0,95.1,30.0,0,0,0,10,12,0,1.0,0.0,0,57.0,14.0,14.0,50.0
172,2022-08-14,15:00 ,Ligue 1,Matchweek 2,Sun,Home,L,0,3,Toulouse,1.0,1.4,33,"6,000",Florian Tardieu,3-4-3,Marc Bollengier,f60d97c0,,Troyes,0,12,1,8.3,0.0,0.0,14.0,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,4,3,2,25.0,0,1.9,-0.1,0,0,0,0,4.0,14.0,28.6,26.0,4.0,46.2,36.7,4.0,50.0,34.0,5.0,1.0,20.0,1.0,16.2,223.0,302.0,73.8,4412.0,1648.0,96.0,109.0,88.1,93.0,112.0,83.0,34.0,73.0,46.6,0,0.9,10.0,17.0,3.0,2.0,15.0,256.0,46.0,21.0,0.0,47.0,9.0,10,6.0,5.0,1.0,0.0,193.0,35.0,74.0,78.0,192.0,11.0,11.0,5.0,2.0,7.0,8.0,7.0,20.0,11.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10,9.0,7.0,2.0,5.0,9.0,55.6,4.0,102.0,28.0,27.5,32.0,55.0,15.0,19.0,4.0,0.0,15.0,11,,17.0,0.0,418.0,72.0,209.0,160.0,76.0,16.0,374.0,7.0,17.0,41.2,7.0,3.0,235.0,1347.0,784.0,28.0,6.0,4.0,6.0,13.0,266.0,223.0,83.8,15.0,2,0,0,16,19,2,0.0,0.0,1,74.0,10.0,9.0,52.6
173,2022-08-19,21:00 ,Ligue 1,Matchweek 3,Fri,Away,L,1,4,Lyon,1.0,3.2,34,"43,000",Adil Rami,3-4-3,Eric Wattellier,a1baf3a5,,Troyes,1,3,0,0.0,0.0,,20.7,0.0,1,1,1.0,0.2,0.08,0.0,-0.2,8,4,4,50.0,0,4.0,0.0,0,0,0,0,6.0,13.0,46.2,20.0,5.0,45.0,34.5,9.0,44.4,30.1,8.0,1.0,12.5,0.0,9.7,327.0,415.0,78.8,5650.0,1990.0,166.0,185.0,89.7,115.0,139.0,82.7,37.0,73.0,50.7,0,0.2,3.0,20.0,3.0,0.0,18.0,374.0,41.0,8.0,0.0,42.0,14.0,7,5.0,2.0,3.0,0.0,299.0,44.0,72.0,134.0,242.0,17.0,13.0,5.0,2.0,4.0,13.0,8.0,8.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,11,9.0,5.0,2.0,8.0,15.0,53.3,7.0,152.0,43.0,28.3,66.0,69.0,17.0,12.0,2.0,0.0,10.0,28,,13.0,1.0,522.0,75.0,205.0,245.0,106.0,14.0,481.0,17.0,32.0,53.1,17.0,1.0,348.0,1838.0,1061.0,36.0,15.0,4.0,11.0,11.0,391.0,327.0,83.6,18.0,1,0,0,7,11,2,1.0,0.0,0,67.0,8.0,13.0,38.1
174,2022-08-28,15:00 ,Ligue 1,Matchweek 4,Sun,Home,W,3,1,Angers,1.5,0.7,49,"6,673",Adil Rami,3-4-3,Stéphanie Frappart,ccccf547,,Troyes,3,25,10,40.0,0.12,0.3,21.4,1.0,0,0,1.5,1.5,0.06,1.5,1.5,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,1.0,4.0,25.0,14.0,2.0,28.6,32.3,5.0,0.0,20.4,6.0,0.0,0.0,0.0,18.3,465.0,552.0,84.2,8140.0,2699.0,237.0,252.0,94.0,179.0,214.0,83.6,46.0,72.0,63.9,3,1.2,19.0,35.0,10.0,2.0,44.0,514.0,38.0,12.0,3.0,58.0,20.0,17,8.0,0.0,0.0,4.0,438.0,41.0,73.0,214.0,305.0,10.0,11.0,4.0,3.0,7.0,10.0,11.0,39.0,29.0,5.0,0.0,2.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,19.0,8,3.0,14.0,2.0,9.0,28.0,32.1,19.0,156.0,50.0,32.1,38.0,88.0,30.0,15.0,4.0,1.0,11.0,19,,15.0,0.0,666.0,47.0,178.0,348.0,183.0,29.0,629.0,9.0,14.0,64.3,10.0,0.0,476.0,2750.0,1668.0,73.0,18.0,7.0,7.0,5.0,531.0,465.0,87.6,44.0,2,0,0,9,13,3,0.0,0.0,0,85.0,13.0,5.0,72.2
175,2022-08-31,19:00 ,Ligue 1,Matchweek 5,Wed,Away,W,4,2,Monaco,2.5,1.5,48,"4,045",Florian Tardieu,3-4-3,Ruddy Buquet,8b21a4d4,,Troyes,4,17,10,58.8,0.18,0.3,18.2,0.0,1,1,2.5,1.7,0.1,1.5,1.3,6,2,4,66.7,0,2.2,0.2,0,0,0,0,2.0,7.0,28.6,18.0,5.0,27.8,32.0,4.0,50.0,36.5,5.0,1.0,20.0,0.0,13.3,409.0,490.0,83.5,7251.0,2726.0,187.0,211.0,88.6,175.0,196.0,89.3,38.0,63.0,60.3,2,1.7,15.0,22.0,8.0,5.0,38.0,455.0,35.0,12.0,1.0,51.0,11.0,16,6.0,2.0,1.0,0.0,361.0,52.0,77.0,201.0,247.0,16.0,10.0,9.0,0.0,10.0,13.0,10.0,29.0,21.0,3.0,0.0,2.0,2.0,1.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,20.0,15,10.0,6.0,4.0,6.0,13.0,46.2,7.0,136.0,45.0,33.1,44.0,56.0,36.0,14.0,1.0,0.0,13.0,22,,28.0,0.0,620.0,63.0,202.0,295.0,159.0,34.0,585.0,8.0,14.0,57.1,10.0,0.0,383.0,1953.0,1154.0,48.0,13.0,7.0,10.0,9.0,480.0,409.0,85.2,38.0,1,0,0,10,13,0,1.0,0.0,0,77.0,16.0,18.0,47.1
176,2022-09-04,17:05 ,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Rennes,0.7,2.2,29,"8,000",Florian Tardieu,3-4-3,Mathieu Vernice,e174ad85,,Troyes,1,9,1,11.1,0.11,1.0,16.4,0.0,0,0,0.7,0.7,0.07,0.3,0.3,6,1,5,83.3,0,1.1,0.1,0,0,0,0,7.0,23.0,30.4,20.0,1.0,70.0,54.1,12.0,75.0,47.2,14.0,2.0,14.3,0.0,6.0,201.0,273.0,73.6,3881.0,1541.0,84.0,94.0,89.4,87.0,99.0,87.9,26.0,66.0,39.4,1,0.4,5.0,9.0,3.0,2.0,10.0,220.0,53.0,25.0,0.0,49.0,8.0,4,3.0,3.0,0.0,0.0,179.0,24.0,70.0,91.0,154.0,10.0,11.0,1.0,1.0,7.0,10.0,6.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,10,13.0,4.0,2.0,5.0,10.0,50.0,5.0,135.0,22.0,16.3,79.0,47.0,9.0,19.0,5.0,0.0,14.0,12,,19.0,0.0,391.0,81.0,218.0,145.0,58.0,11.0,341.0,11.0,15.0,73.3,11.0,0.0,206.0,914.0,413.0,15.0,5.0,3.0,13.0,7.0,244.0,201.0,82.4,10.0,2,1,0,12,20,1,0.0,0.0,0,51.0,13.0,18.0,41.9
177,2022-09-09,21:00 ,Ligue 1,Matchweek 7,Fri,Away,L,0,1,Lens,0.8,1.1,37,"37,344",Adil Rami,3-4-3,Hakim Ben El Hadj Salem,953fed3d,,Troyes,0,7,2,28.6,0.0,0.0,19.2,0.0,0,0,0.8,0.8,0.12,-0.8,-0.8,3,1,1,66.7,0,1.3,0.3,0,0,0,0,0.0,10.0,0.0,22.0,5.0,31.8,31.4,9.0,33.3,33.1,10.0,0.0,0.0,0.0,8.2,350.0,429.0,81.6,6324.0,2170.0,145.0,164.0,88.4,168.0,191.0,88.0,34.0,62.0,54.8,0,0.7,5.0,18.0,3.0,0.0,25.0,379.0,50.0,17.0,1.0,58.0,9.0,3,1.0,1.0,0.0,0.0,316.0,43.0,70.0,132.0,256.0,10.0,20.0,5.0,0.0,6.0,9.0,9.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,9.0,10.0,1.0,9.0,19.0,47.4,10.0,106.0,22.0,20.8,34.0,61.0,11.0,9.0,3.0,0.0,6.0,18,,30.0,0.0,560.0,84.0,251.0,272.0,70.0,10.0,512.0,11.0,14.0,78.6,11.0,1.0,352.0,1658.0,686.0,22.0,9.0,1.0,17.0,17.0,401.0,350.0,87.3,25.0,1,0,0,12,14,0,0.0,0.0,0,71.0,12.0,13.0,48.0
178,2022-09-18,15:00 ,Ligue 1,Matchweek 8,Sun,Away,W,3,1,Clermont Foot,1.6,1.1,42,"10,753",Gauthier Gallon,3-4-3,Jérôme Brisard,4724678c,,Troyes,3,10,4,40.0,0.3,0.75,19.4,0.0,0,0,1.6,1.6,0.16,1.4,1.4,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,5.0,10.0,50.0,21.0,4.0,23.8,29.5,11.0,45.5,32.5,9.0,0.0,0.0,0.0,12.5,310.0,396.0,78.3,5752.0,2153.0,128.0,148.0,86.5,147.0,177.0,83.1,33.0,61.0,54.1,2,1.0,6.0,20.0,4.0,2.0,24.0,345.0,51.0,9.0,2.0,100.0,9.0,7,1.0,0.0,0.0,0.0,280.0,45.0,71.0,119.0,220.0,12.0,28.0,6.0,0.0,5.0,14.0,14.0,14.0,9.0,0.0,3.0,0.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,9.0,6,4.0,3.0,2.0,1.0,10.0,10.0,9.0,132.0,36.0,27.3,53.0,49.0,30.0,22.0,7.0,0.0,15.0,25,,22.0,0.0,518.0,73.0,217.0,209.0,119.0,15.0,468.0,12.0,20.0,60.0,13.0,0.0,316.0,1572.0,862.0,36.0,9.0,4.0,17.0,12.0,374.0,310.0,82.9,24.0,3,0,0,15,8,1,0.0,0.0,0,69.0,13.0,8.0,61.9
179,2022-10-02,15:00 ,Ligue 1,Matchweek 9,Sun,Home,D,2,2,Reims,,,67,,Florian Tardieu,5-3-2,Benoît Millot,1cbd26d0,,Troyes,2,19,6,31.6,0.11,0.33,,,0,0,,,,,,2,2,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,13,11,3,,,0,,,,
